FilePath,File,Set,NumberOfNodes,NumberOfArcs,Density,NumberOfPaths,AveragePathLength,StdvPathLength,InDegreeEntropy,OutDegreeEntropy,InDegreeHeterogeneity,OutDegreeHeterogeneity,BetweennessHeterogeneity,Modularity
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV197.rcp,EV197.rcp,SP,32,94,0.09475806451612903,215,6.265116279069767,0.7590948468269153,1.870441627060857,1.8452283242578011,44.03802625622453,44.50158442734269,54.89976062793094,0.2698053417836125
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV198.rcp,EV198.rcp,SP,32,73,0.07358870967741936,45,4.622222222222222,0.8765814632584898,1.3334730391185028,1.5646797218019453,63.60367798836555,60.14486770501032,74.34011922338956,0.2899230624882717
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV199.rcp,EV199.rcp,SP,32,109,0.10987903225806452,319,6.586206896551724,0.6562439678058696,1.8974118213532116,1.9897880336161344,44.7315882501473,43.18020368655837,47.126706264581024,0.26268832589849345
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV2.rcp,EV2.rcp,SP,32,68,0.06854838709677419,38,4.2105263157894735,0.5692975698101035,1.2948769608693993,1.3334730391185028,92.5674740484429,73.52249134948097,74.44575459813557,0.29974048442906576
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV20.rcp,EV20.rcp,SP,32,104,0.10483870967741936,97,4.65979381443299,0.4737783626010745,1.845228324257801,1.852647156525531,53.20710059171598,55.857988165680474,82.39180426620197,0.22143121301775148
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV200.rcp,EV200.rcp,SP,32,99,0.09979838709677419,219,6.296803652968037,0.769592676932728,1.7746785842189803,1.8668719832754885,45.44842363024181,46.70217324762779,60.39850814697724,0.27915518824609736
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV201.rcp,EV201.rcp,SP,32,62,0.0625,32,4.875,1.6345871038277526,1.1786106778223258,1.2078378603337505,91.63787721123829,62.33506763787721,98.77575757575758,0.30332986472424556
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV202.rcp,EV202.rcp,SP,32,65,0.0655241935483871,43,5.651162790697675,1.5384032938177887,1.4080279193646188,1.4151403200253194,52.59360946745562,60.83408284023669,73.12404841149139,0.2937278106508876
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV203.rcp,EV203.rcp,SP,32,65,0.0655241935483871,54,6.203703703703703,1.7573088603677562,1.4075317407193155,1.2784995396644883,53.07834319526627,57.44094674556213,92.47486583862056,0.3479289940828403
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV204.rcp,EV204.rcp,SP,32,90,0.0907258064516129,505,8.542574257425743,1.2326696886504178,1.725531499091033,1.759491302835843,47.53382716049383,41.971358024691355,62.01794455199125,0.3169135802469136
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV205.rcp,EV205.rcp,SP,32,75,0.07560483870967742,443,8.525959367945823,1.2320507846864728,1.6632281632641939,1.6034623883365342,44.2368,41.68817777777778,64.67884166180822,0.3648
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV206.rcp,EV206.rcp,SP,32,79,0.07963709677419355,124,6.991935483870968,1.4507838134115723,1.4379063034855901,1.6511104289366527,43.15205896490947,45.77727928216632,57.375776890479,0.2823265502323346
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV207.rcp,EV207.rcp,SP,32,86,0.08669354838709678,131,6.33587786259542,1.2817609965426575,1.733520056341545,1.6241402346442984,44.858842617631154,44.30502974580855,51.76451239966604,0.29407787993510004
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV208.rcp,EV208.rcp,SP,32,78,0.07862903225806452,103,6.514563106796117,1.328288757280043,1.5245882416457615,1.6595659478288038,44.433925049309664,49.48323471400394,68.0282672088134,0.2611768573307035
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV209.rcp,EV209.rcp,SP,32,83,0.08366935483870967,69,6.231884057971015,1.456071024070308,1.7192391511064429,1.670904842493393,45.930614022354476,48.308898243576714,49.399133984571094,0.25039918710988535
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV21.rcp,EV21.rcp,SP,32,62,0.0625,33,4.151515151515151,0.5571144336621283,1.1677353867226326,1.2409471487372978,94.30176899063476,78.31841831425598,49.40843012637884,0.3142559833506764
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV210.rcp,EV210.rcp,SP,32,86,0.08669354838709678,872,8.418577981651376,0.8143065918744844,1.6613822758799903,1.621070687588702,40.4283396430503,39.320713899405085,54.28535751107154,0.3523526230394808
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV211.rcp,EV211.rcp,SP,32,87,0.08770161290322581,662,8.282477341389727,0.981841737820852,1.706867145572548,1.645377614243723,41.26304663760074,41.5336239926014,51.39032732110689,0.31496895230545646
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV212.rcp,EV212.rcp,SP,32,65,0.0655241935483871,51,6.196078431372549,1.8473044256178632,1.448690268596751,1.3749819856074288,52.59360946745562,58.895147928994085,96.63532357269591,0.35360946745562133
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV213.rcp,EV213.rcp,SP,32,77,0.07762096774193548,65,5.292307692307692,1.6335245228841546,1.4783198124419696,1.5017837175953126,64.42098161578681,60.27593186034744,132.8840264504196,0.2922921234609546
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV214.rcp,EV214.rcp,SP,32,80,0.08064516129032258,210,7.338095238095238,1.1105452073627493,1.6701846376285165,1.5989863684031302,47.68,44.16,69.51680724835842,0.29609375
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV215.rcp,EV215.rcp,SP,32,87,0.08770161290322581,325,7.901538461538461,1.0881872445907188,1.7407187804741706,1.7152632279028113,47.75690315761659,43.42766547760603,63.225584694698256,0.3140441273616066
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV216.rcp,EV216.rcp,SP,32,81,0.08165322580645161,182,7.0,1.1338934190276817,1.7183327749584074,1.650763586080278,46.97820454199055,45.7296143880506,63.76276966444777,0.29644871208657214
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV217.rcp,EV217.rcp,SP,32,81,0.08165322580645161,80,5.925,1.3672508913875319,1.6995602525967348,1.72895146475812,45.10531931108063,46.666057003505564,62.119693965354585,0.3162627648224356
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV218.rcp,EV218.rcp,SP,32,79,0.07963709677419355,104,6.509615384615385,1.3228407101305502,1.575459083174874,1.639644799550793,44.792821663195,49.05880467873738,67.67162948067285,0.2840890882871335
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV219.rcp,EV219.rcp,SP,32,75,0.07560483870967742,610,8.972131147540983,1.1195185070905953,1.599045804965018,1.556224202909794,41.68817777777778,40.96,61.82868790619537,0.3806222222222222
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV22.rcp,EV22.rcp,SP,32,56,0.056451612903225805,26,3.8846153846153846,0.5058825553063809,0.8479942625588093,0.7777023694814582,109.06122448979592,119.51020408163265,75.08622962192162,0.33992346938775514
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV220.rcp,EV220.rcp,SP,32,70,0.07056451612903226,90,7.177777777777778,1.4725471339581613,1.5842614449234,1.5245882416457615,47.64734693877551,45.97551020408163,63.4727175132133,0.3171428571428571
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV221.rcp,EV221.rcp,SP,32,86,0.08669354838709678,173,6.791907514450867,1.250453491195476,1.6897589430501527,1.820070882261517,45.135749053542455,47.90481341265549,57.54724405586217,0.27623039480800426
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV222.rcp,EV222.rcp,SP,32,82,0.08266129032258064,92,6.141304347826087,1.3559973205944609,1.6651720278004634,1.5614569208729514,49.951219512195124,48.73289708506841,71.44002996828357,0.29982153480071383
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV223.rcp,EV223.rcp,SP,32,72,0.07258064516129033,84,5.821428571428571,1.513122868879633,1.553848341566947,1.4734972919815443,60.44444444444444,54.91358024691358,133.26621864338193,0.31809413580246915
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV224.rcp,EV224.rcp,SP,32,88,0.08870967741935484,240,7.95,1.0712142642814275,1.8137785342769268,1.7156695073210741,43.900826446280995,42.84297520661157,49.26769054191211,0.2930010330578512
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV225.rcp,EV225.rcp,SP,32,82,0.08266129032258064,126,7.317460317460317,1.1173295378017818,1.6897589430501527,1.6880351866489873,43.55502676977989,44.16418798334325,44.86162158397223,0.2883700178465199
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV226.rcp,EV226.rcp,SP,32,72,0.07258064516129033,142,7.485915492957746,1.2877314669164253,1.5845401878565797,1.6054988245228248,46.22222222222222,46.617283950617285,73.14088123310688,0.3506944444444444
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV227.rcp,EV227.rcp,SP,32,52,0.05241935483870968,22,3.9545454545454546,1.870276419221907,0.4141240568744845,0.715537563594637,179.50295857988166,117.39644970414201,111.33876845764958,0.35096153846153844
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV228.rcp,EV228.rcp,SP,32,86,0.08669354838709678,331,7.622356495468278,1.181164566831469,1.8001497339835062,1.745302969250762,45.41265548945376,41.53596538669551,57.37506548681777,0.2975932936722553
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV229.rcp,EV229.rcp,SP,32,68,0.06854838709677419,40,5.1,1.772004514666935,1.2873383945778907,1.1240357221909014,83.26643598615917,76.17993079584775,117.12793672898432,0.3185553633217993
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV23.rcp,EV23.rcp,SP,32,57,0.057459677419354836,27,3.259259259259259,0.5158662324883007,0.4141240568744845,0.4141240568744845,223.4582948599569,195.7229916897507,179.03409411101717,0.2360726377346876
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV230.rcp,EV230.rcp,SP,32,84,0.0846774193548387,326,8.015337423312884,1.332605861865399,1.541218489071583,1.6613822758799903,46.73015873015873,42.956916099773245,64.78475679123352,0.2623299319727891
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV231.rcp,EV231.rcp,SP,32,89,0.08971774193548387,181,6.712707182320442,1.0747241030530676,1.7355906555990848,1.678233877102405,43.566216386819846,42.53200353490721,44.461304926181406,0.2733240752430249
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV232.rcp,EV232.rcp,SP,32,57,0.057459677419354836,27,5.148148148148148,1.937996363252019,0.9987785091528838,1.1240357221909014,101.80116959064327,72.17482302246844,117.77659687533213,0.3604185903354878
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV233.rcp,EV233.rcp,SP,32,75,0.07560483870967742,279,9.021505376344086,1.1004576560860841,1.567909940430758,1.4646949302330183,44.964977777777776,39.13955555555555,52.34651326040182,0.34346666666666664
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV234.rcp,EV234.rcp,SP,32,52,0.05241935483870968,22,4.318181818181818,1.768059121706975,0.5067352576114265,0.715537563594637,165.11242603550295,84.07100591715977,108.86989553656221,0.37278106508875747
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV235.rcp,EV235.rcp,SP,32,82,0.08266129032258064,285,7.708771929824562,1.263284594035665,1.6189669532430293,1.6856297659731234,41.42296252230815,43.85960737656157,55.44154236003415,0.3288221296847115
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV236.rcp,EV236.rcp,SP,32,64,0.06451612903225806,42,5.666666666666667,1.5685399135238671,1.414320267349209,1.4009519864402384,55.0,61.5,73.66200478055231,0.309326171875
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV237.rcp,EV237.rcp,SP,32,90,0.0907258064516129,305,7.586885245901639,1.1706065976679048,1.8783376126613482,1.7749364311804499,46.52246913580247,42.224197530864195,51.392678028045644,0.26987654320987653
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV238.rcp,EV238.rcp,SP,32,64,0.06451612903225806,50,5.94,1.8698663053812161,1.1661427425616664,1.3360354887468346,79.5,57.0,115.087116286958,0.306396484375
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV239.rcp,EV239.rcp,SP,32,75,0.07560483870967742,257,8.116731517509727,1.423124821881922,1.544348718350556,1.6601254811204647,42.05226666666667,43.87271111111111,55.8974998531956,0.35893333333333327
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV24.rcp,EV24.rcp,SP,32,59,0.059475806451612906,29,3.7586206896551726,0.5020765440883116,0.8655870361137844,0.8046725637738128,127.37489227233553,120.90318873886814,66.11050754458161,0.3079574834817581
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV240.rcp,EV240.rcp,SP,32,66,0.06653225806451613,53,6.433962264150943,2.114723176158892,1.3287391722236295,1.4325514545393945,70.0532598714417,47.48576675849403,98.4957346725486,0.3381542699724518
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV241.rcp,EV241.rcp,SP,32,71,0.0715725806451613,552,9.434782608695652,1.125826728367309,1.575459083174874,1.4791033719532038,47.33029160880778,41.64253124380083,103.22042262854976,0.4340408649077564
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV242.rcp,EV242.rcp,SP,32,56,0.056451612903225805,27,4.666666666666667,1.9626135258506325,1.004689315635624,0.9358789291911354,96.65306122448979,93.38775510204081,105.18716886159247,0.3647959183673469
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV243.rcp,EV243.rcp,SP,32,87,0.08770161290322581,1247,8.69607056936648,0.952694547688179,1.6126746052584386,1.6052787163877205,39.098427797595456,39.91015986259744,52.278563273943874,0.3355793367683974
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV244.rcp,EV244.rcp,SP,32,80,0.08064516129032258,236,7.309322033898305,1.1579121544016702,1.4452738786847799,1.566283359417846,42.56,42.56,59.28418904338613,0.30046874999999995
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV245.rcp,EV245.rcp,SP,32,54,0.05443548387096774,24,4.458333333333333,1.802294062823514,0.7318890680872792,0.9358789291911354,132.0384087791495,87.08916323731138,105.1677615766704,0.35836762688614543
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV246.rcp,EV246.rcp,SP,32,75,0.07560483870967742,109,6.844036697247707,1.1976606549957596,1.4264792146899088,1.5690356229500846,44.964977777777776,43.50862222222222,68.17522502867115,0.312
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV247.rcp,EV247.rcp,SP,32,52,0.05241935483870968,22,4.863636363636363,2.159449730949037,0.5067352576114265,0.8479942625588093,165.11242603550295,85.58579881656804,124.60570708039803,0.38498520710059175
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV248.rcp,EV248.rcp,SP,32,85,0.08568548387096774,506,8.037549407114625,1.0690457505312378,1.6546800727220217,1.6259565626954844,40.96,41.24346020761246,58.963125271224456,0.3006228373702422
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV249.rcp,EV249.rcp,SP,32,76,0.07661290322580645,534,8.904494382022472,1.0583440650756246,1.5955664027360434,1.566283359417846,41.13019390581717,40.421052631578945,65.3806444268005,0.35353185595567865
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV25.rcp,EV25.rcp,SP,32,56,0.056451612903225805,26,3.5384615384615383,0.5704768066996664,0.6415518483235773,0.6995144908036165,160.6530612244898,158.69387755102042,68.03692307692309,0.29623724489795916
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV250.rcp,EV250.rcp,SP,32,85,0.08568548387096774,351,8.074074074074074,1.0378507186349832,1.7468020137785907,1.697154831920871,48.613425605536335,41.526920415224915,58.95990214399179,0.31349480968858134
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV251.rcp,EV251.rcp,SP,32,78,0.07862903225806452,169,6.982248520710059,1.1065879793260616,1.7104367893579164,1.536649897488158,46.79026955950033,45.44378698224852,64.83990824386565,0.31854043392504927
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV252.rcp,EV252.rcp,SP,32,79,0.07963709677419355,206,7.645631067961165,1.3422395933755913,1.5819376024426228,1.5756452544580324,40.85499118730973,41.51129626662394,48.67661464551464,0.3055600064092293
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV253.rcp,EV253.rcp,SP,32,64,0.06451612903225806,75,6.466666666666667,1.5347819244295116,1.4080279193646188,1.4943878287245944,58.5,47.0,91.67874948815182,0.32275390625
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV254.rcp,EV254.rcp,SP,32,77,0.07762096774193548,268,7.914179104477612,1.0944672925623453,1.6393275160274356,1.5331704952591831,43.00489121268342,41.96862877382358,58.40784394787561,0.3582391634339686
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV255.rcp,EV255.rcp,SP,32,57,0.057459677419354836,34,5.911764705882353,1.7551210291571402,1.2524722146850455,1.2051640162438098,50.74299784549092,62.08925823330255,100.54026634392896,0.3508771929824561
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV256.rcp,EV256.rcp,SP,32,51,0.05141129032258065,21,3.9523809523809526,1.838119911011313,0.4141240568744845,0.715537563594637,170.46981930026914,109.840830449827,114.06180144641684,0.3613994617454825
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV257.rcp,EV257.rcp,SP,32,76,0.07661290322580645,146,7.97945205479452,1.1555060451178942,1.6241402346442984,1.6150800259343028,44.3213296398892,43.257617728531855,61.073584275749226,0.31804016620498615
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV258.rcp,EV258.rcp,SP,32,84,0.0846774193548387,173,7.057803468208093,1.2150833490712822,1.6720305250127199,1.6697783582102537,43.82766439909297,40.925170068027214,53.18319721482202,0.2825963718820862
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV259.rcp,EV259.rcp,SP,32,99,0.09979838709677419,294,6.979591836734694,1.2063854358360377,1.8505204787828464,1.871288566647004,45.65738189980614,43.56779920416284,55.40105574820076,0.2744617896133048
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV26.rcp,EV26.rcp,SP,32,85,0.08568548387096774,67,4.552238805970149,0.5264236444342806,1.5451054163803093,1.680397048009966,58.817993079584774,67.88871972318339,66.45138888888887,0.2370934256055363
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV260.rcp,EV260.rcp,SP,32,51,0.05141129032258065,21,3.5238095238095237,1.7353206817417715,0.2771133574914559,0.4141240568744845,185.43021914648213,170.46981930026914,118.10386172839506,0.3010380622837371
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV261.rcp,EV261.rcp,SP,32,70,0.07056451612903226,55,6.4363636363636365,1.5697554686654094,1.549395265030555,1.4380715787970384,47.22938775510204,48.06530612244898,68.92363148350324,0.32102040816326527
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV262.rcp,EV262.rcp,SP,32,59,0.059475806451612906,29,5.413793103448276,1.7123736576462258,1.2352037575917605,1.2979570843776032,65.59954036196496,53.24446997989084,89.33863326276527,0.36914679689744323
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV263.rcp,EV263.rcp,SP,32,72,0.07258064516129033,64,5.796875,1.742660389856555,1.434875297020172,1.5379930157196082,66.37037037037037,53.72839506172839,117.4488163265306,0.3115354938271605
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV264.rcp,EV264.rcp,SP,32,52,0.05241935483870968,24,6.541666666666667,1.9995659251169713,0.8046725637738128,1.1240357221909014,106.03550295857988,53.01775147928994,103.39121014805065,0.39016272189349116
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV265.rcp,EV265.rcp,SP,32,54,0.05443548387096774,24,4.625,2.0168560517134915,0.6995144908036165,0.9358789291911354,142.57338820301783,93.41015089163237,105.46813463353251,0.38305898491083673
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV266.rcp,EV266.rcp,SP,32,68,0.06854838709677419,50,5.64,1.5969971822141704,1.4080279193646188,1.4734972919815446,58.90657439446367,56.24913494809689,98.30380124817104,0.3280709342560554
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV267.rcp,EV267.rcp,SP,32,58,0.05846774193548387,32,4.90625,2.0365315950163896,0.8207838306959253,0.9089087348987809,138.1973840665874,73.66468489892985,121.56434590297025,0.3754458977407848
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV268.rcp,EV268.rcp,SP,32,76,0.07661290322580645,74,6.256756756756757,1.716854531220763,1.448690268596751,1.4875588908453552,51.05817174515236,54.60387811634349,72.04692386627187,0.3074792243767313
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV269.rcp,EV269.rcp,SP,32,86,0.08669354838709678,271,7.250922509225092,0.9506984602179929,1.7568280351985095,1.6177432935716363,45.135749053542455,40.15143320713899,44.72892608451868,0.298539751216874
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV27.rcp,EV27.rcp,SP,32,63,0.06350806451612903,33,4.03030303030303,0.5765544724375894,1.089169542298056,1.125456037530657,104.48979591836735,90.5578231292517,79.19772745718691,0.2978080120937263
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV270.rcp,EV270.rcp,SP,32,72,0.07258064516129033,59,6.1525423728813555,1.4822516006152844,1.5222643991649842,1.559107578682232,49.382716049382715,51.358024691358025,70.37003657236315,0.3109567901234568
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV271.rcp,EV271.rcp,SP,32,83,0.08366935483870967,97,6.22680412371134,1.2803443048461876,1.7311375790626924,1.697154831920871,47.714327188271156,45.33604296704892,67.56062566590819,0.2707214399767746
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV272.rcp,EV272.rcp,SP,32,83,0.08366935483870967,144,6.604166666666667,1.2759459998152134,1.540592903282029,1.7240655896513373,45.6333284947017,42.6604732181739,68.89858942767378,0.24909275656844246
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV273.rcp,EV273.rcp,SP,32,65,0.0655241935483871,42,5.4523809523809526,1.8153102968701804,1.2844185256405765,1.3978718629320344,67.13562130177515,61.80355029585799,115.37235226337448,0.3214201183431953
dataset\MT_Vanhoucke\MT30\Set 1 SP\EV274.rcp,EV274.rcp,SP,32,52,0.05241935483870968,23,5.434782608695652,2.0815146441018824,0.715537563594637,0.907667465836448,117.39644970414201,73.46745562130178,114.91061337733667,0.40162721893491127
